,id,fecha,hora,valor,estacion_id,estacion_nombre
213,108PP13022800,2013-02-28,0,0.0,108,Santa Fe
214,108PP13022801,2013-02-28,1,0.0,108,Santa Fe
215,108PP13022802,2013-02-28,2,0.0,108,Santa Fe
216,108PP13022803,2013-02-28,3,0.0,108,Santa Fe
217,108PP13022804,2013-02-28,4,0.0,108,Santa Fe
218,108PP13022805,2013-02-28,5,0.0,108,Santa Fe
219,108PP13022806,2013-02-28,6,0.0,108,Santa Fe
220,108PP13022807,2013-02-28,7,0.0,108,Santa Fe
221,108PP13022808,2013-02-28,8,0.0,108,Santa Fe
222,108PP13022809,2013-02-28,9,0.0,108,Santa Fe
223,108PP13022810,2013-02-28,10,0.0,108,Santa Fe
224,108PP13022811,2013-02-28,11,0.0,108,Santa Fe
225,108PP13022812,2013-02-28,12,0.0,108,Santa Fe
226,108PP13022813,2013-02-28,13,0.0,108,Santa Fe
227,108PP13022823,2013-02-28,23,0.0,108,Santa Fe
228,108PP13030100,2013-03-01,0,0.0,108,Santa Fe
229,108PP13030101,2013-03-01,1,0.0,108,Santa Fe
230,108PP13030102,2013-03-01,2,0.0,108,Santa Fe
231,108PP13030103,2013-03-01,3,0.0,108,Santa Fe
232,108PP13030104,2013-03-01,4,0.0,108,Santa Fe
233,108PP13030105,2013-03-01,5,0.0,108,Santa Fe
234,108PP13030106,2013-03-01,6,0.0,108,Santa Fe
235,108PP13030107,2013-03-01,7,0.0,108,Santa Fe
236,108PP13030108,2013-03-01,8,0.0,108,Santa Fe
237,108PP13030109,2013-03-01,9,0.0,108,Santa Fe
238,108PP13030110,2013-03-01,10,0.0,108,Santa Fe
239,108PP13030111,2013-03-01,11,0.0,108,Santa Fe
240,108PP13030112,2013-03-01,12,0.0,108,Santa Fe
241,108PP13030113,2013-03-01,13,0.0,108,Santa Fe
242,108PP13030114,2013-03-01,14,0.0,108,Santa Fe
243,108PP13030120,2013-03-01,20,0.0,108,Santa Fe
244,108PP13030121,2013-03-01,21,0.0,108,Santa Fe
245,108PP13030122,2013-03-01,22,0.0,108,Santa Fe
246,108PP13030123,2013-03-01,23,0.0,108,Santa Fe
247,108PP13030200,2013-03-02,0,0.0,108,Santa Fe
248,108PP13030201,2013-03-02,1,0.0,108,Santa Fe
249,108PP13030202,2013-03-02,2,0.0,108,Santa Fe
250,108PP13030203,2013-03-02,3,0.0,108,Santa Fe
251,108PP13030204,2013-03-02,4,0.0,108,Santa Fe
252,108PP13030205,2013-03-02,5,0.0,108,Santa Fe
253,108PP13030206,2013-03-02,6,0.0,108,Santa Fe
254,108PP13030207,2013-03-02,7,0.0,108,Santa Fe
255,108PP13030208,2013-03-02,8,0.0,108,Santa Fe
256,108PP13030209,2013-03-02,9,0.0,108,Santa Fe
257,108PP13030210,2013-03-02,10,0.0,108,Santa Fe
258,108PP13030211,2013-03-02,11,0.0,108,Santa Fe
259,108PP13030212,2013-03-02,12,0.0,108,Santa Fe
260,108PP13030213,2013-03-02,13,0.0,108,Santa Fe
261,108PP13030214,2013-03-02,14,0.0,108,Santa Fe
262,108PP13030215,2013-03-02,15,0.0,108,Santa Fe
263,108PP13030221,2013-03-02,21,0.0,108,Santa Fe
264,108PP13030222,2013-03-02,22,0.0,108,Santa Fe
265,108PP13030223,2013-03-02,23,0.0,108,Santa Fe
266,108PP13030300,2013-03-03,0,0.0,108,Santa Fe
267,108PP13030301,2013-03-03,1,0.0,108,Santa Fe
268,108PP13030302,2013-03-03,2,0.0,108,Santa Fe
269,108PP13030303,2013-03-03,3,0.0,108,Santa Fe
270,108PP13030304,2013-03-03,4,0.0,108,Santa Fe
271,108PP13030305,2013-03-03,5,0.0,108,Santa Fe
272,108PP13030306,2013-03-03,6,0.0,108,Santa Fe
273,108PP13030307,2013-03-03,7,0.0,108,Santa Fe
274,108PP13030308,2013-03-03,8,0.0,108,Santa Fe
275,108PP13030309,2013-03-03,9,0.0,108,Santa Fe
276,108PP13030310,2013-03-03,10,0.0,108,Santa Fe
277,108PP13030311,2013-03-03,11,0.0,108,Santa Fe
278,108PP13030312,2013-03-03,12,0.0,108,Santa Fe
279,108PP13030313,2013-03-03,13,0.0,108,Santa Fe
280,108PP13030314,2013-03-03,14,0.0,108,Santa Fe
281,108PP13030315,2013-03-03,15,0.0,108,Santa Fe
282,108PP13030322,2013-03-03,22,0.0,108,Santa Fe
283,108PP13030323,2013-03-03,23,0.0,108,Santa Fe
284,108PP13030400,2013-03-04,0,0.0,108,Santa Fe
285,108PP13030401,2013-03-04,1,0.0,108,Santa Fe
286,108PP13030402,2013-03-04,2,0.0,108,Santa Fe
287,108PP13030403,2013-03-04,3,0.0,108,Santa Fe
288,108PP13030404,2013-03-04,4,0.0,108,Santa Fe
289,108PP13030405,2013-03-04,5,0.0,108,Santa Fe
290,108PP13030406,2013-03-04,6,0.0,108,Santa Fe
291,108PP13030407,2013-03-04,7,0.0,108,Santa Fe
292,108PP13030408,2013-03-04,8,0.0,108,Santa Fe
293,108PP13030409,2013-03-04,9,0.0,108,Santa Fe
294,108PP13030410,2013-03-04,10,0.0,108,Santa Fe
295,108PP13030411,2013-03-04,11,0.0,108,Santa Fe
296,108PP13030412,2013-03-04,12,0.0,108,Santa Fe
297,108PP13030413,2013-03-04,13,0.0,108,Santa Fe
298,108PP13030414,2013-03-04,14,0.0,108,Santa Fe
299,108PP13030422,2013-03-04,22,0.0,108,Santa Fe
300,108PP13030423,2013-03-04,23,0.0,108,Santa Fe
301,108PP13030500,2013-03-05,0,0.0,108,Santa Fe
302,108PP13030501,2013-03-05,1,0.0,108,Santa Fe
303,108PP13030502,2013-03-05,2,0.0,108,Santa Fe
304,108PP13030503,2013-03-05,3,0.0,108,Santa Fe
305,108PP13030504,2013-03-05,4,0.0,108,Santa Fe
306,108PP13030505,2013-03-05,5,0.0,108,Santa Fe
307,108PP13030506,2013-03-05,6,0.0,108,Santa Fe
308,108PP13030507,2013-03-05,7,0.0,108,Santa Fe
309,108PP13030508,2013-03-05,8,0.0,108,Santa Fe
310,108PP13030509,2013-03-05,9,0.0,108,Santa Fe
311,108PP13030510,2013-03-05,10,0.0,108,Santa Fe
312,108PP13030511,2013-03-05,11,0.0,108,Santa Fe
313,108PP13030512,2013-03-05,12,0.0,108,Santa Fe
314,108PP13030513,2013-03-05,13,0.0,108,Santa Fe
315,108PP13030523,2013-03-05,23,0.0,108,Santa Fe
316,108PP13030600,2013-03-06,0,0.0,108,Santa Fe
317,108PP13030601,2013-03-06,1,0.0,108,Santa Fe
318,108PP13030602,2013-03-06,2,0.0,108,Santa Fe
319,108PP13030603,2013-03-06,3,0.0,108,Santa Fe
320,108PP13030604,2013-03-06,4,0.0,108,Santa Fe
321,108PP13030605,2013-03-06,5,0.0,108,Santa Fe
322,108PP13030606,2013-03-06,6,0.0,108,Santa Fe
323,108PP13030607,2013-03-06,7,0.0,108,Santa Fe
324,108PP13030608,2013-03-06,8,0.0,108,Santa Fe
325,108PP13030609,2013-03-06,9,0.0,108,Santa Fe
326,108PP13030610,2013-03-06,10,0.0,108,Santa Fe
327,108PP13030611,2013-03-06,11,0.0,108,Santa Fe
328,108PP13030612,2013-03-06,12,0.0,108,Santa Fe
329,108PP13030613,2013-03-06,13,0.0,108,Santa Fe
330,108PP13030623,2013-03-06,23,0.0,108,Santa Fe
331,108PP13030700,2013-03-07,0,0.0,108,Santa Fe
332,108PP13030701,2013-03-07,1,0.0,108,Santa Fe
333,108PP13030702,2013-03-07,2,0.0,108,Santa Fe
334,108PP13030703,2013-03-07,3,0.0,108,Santa Fe
335,108PP13030704,2013-03-07,4,0.0,108,Santa Fe
336,108PP13030705,2013-03-07,5,0.0,108,Santa Fe
337,108PP13030706,2013-03-07,6,0.0,108,Santa Fe
338,108PP13030707,2013-03-07,7,0.0,108,Santa Fe
339,108PP13030708,2013-03-07,8,0.0,108,Santa Fe
340,108PP13030709,2013-03-07,9,0.0,108,Santa Fe
341,108PP13030710,2013-03-07,10,0.0,108,Santa Fe
342,108PP13030711,2013-03-07,11,0.0,108,Santa Fe
343,108PP13030712,2013-03-07,12,0.0,108,Santa Fe
344,108PP13030713,2013-03-07,13,0.0,108,Santa Fe
345,108PP13030714,2013-03-07,14,0.0,108,Santa Fe
346,108PP13030715,2013-03-07,15,0.0,108,Santa Fe
347,108PP13030716,2013-03-07,16,0.0,108,Santa Fe
348,108PP13030717,2013-03-07,17,0.0,108,Santa Fe
349,108PP13030718,2013-03-07,18,0.0,108,Santa Fe
350,108PP13030719,2013-03-07,19,0.0,108,Santa Fe
351,108PP13030720,2013-03-07,20,0.0,108,Santa Fe
352,108PP13030721,2013-03-07,21,0.0,108,Santa Fe
353,108PP13030722,2013-03-07,22,0.0,108,Santa Fe
354,108PP13030723,2013-03-07,23,0.0,108,Santa Fe
355,108PP13030800,2013-03-08,0,0.0,108,Santa Fe
356,108PP13030801,2013-03-08,1,0.0,108,Santa Fe
357,108PP13030802,2013-03-08,2,0.0,108,Santa Fe
358,108PP13030803,2013-03-08,3,0.0,108,Santa Fe
359,108PP13030804,2013-03-08,4,0.0,108,Santa Fe
360,108PP13030805,2013-03-08,5,0.0,108,Santa Fe
361,108PP13030806,2013-03-08,6,0.0,108,Santa Fe
362,108PP13030807,2013-03-08,7,0.0,108,Santa Fe
363,108PP13030808,2013-03-08,8,0.0,108,Santa Fe
364,108PP13030809,2013-03-08,9,0.0,108,Santa Fe
365,108PP13030810,2013-03-08,10,0.0,108,Santa Fe
366,108PP13030811,2013-03-08,11,0.0,108,Santa Fe
367,108PP13030812,2013-03-08,12,0.0,108,Santa Fe
368,108PP13030813,2013-03-08,13,0.0,108,Santa Fe
369,108PP13030814,2013-03-08,14,0.0,108,Santa Fe
370,108PP13030815,2013-03-08,15,0.0,108,Santa Fe
371,108PP13030816,2013-03-08,16,0.0,108,Santa Fe
372,108PP13030817,2013-03-08,17,0.0,108,Santa Fe
373,108PP13030818,2013-03-08,18,0.0,108,Santa Fe
374,108PP13030819,2013-03-08,19,0.0,108,Santa Fe
375,108PP13030820,2013-03-08,20,0.0,108,Santa Fe
376,108PP13030821,2013-03-08,21,0.0,108,Santa Fe
377,108PP13030822,2013-03-08,22,0.0,108,Santa Fe
378,108PP13030823,2013-03-08,23,0.0,108,Santa Fe
379,108PP13030900,2013-03-09,0,0.0,108,Santa Fe
380,108PP13030901,2013-03-09,1,0.0,108,Santa Fe
381,108PP13030902,2013-03-09,2,0.0,108,Santa Fe
382,108PP13030903,2013-03-09,3,0.0,108,Santa Fe
383,108PP13030904,2013-03-09,4,0.0,108,Santa Fe
384,108PP13030905,2013-03-09,5,0.0,108,Santa Fe
385,108PP13030906,2013-03-09,6,0.0,108,Santa Fe
386,108PP13030907,2013-03-09,7,0.0,108,Santa Fe
387,108PP13030908,2013-03-09,8,0.0,108,Santa Fe
388,108PP13030909,2013-03-09,9,0.0,108,Santa Fe
389,108PP13030910,2013-03-09,10,0.0,108,Santa Fe
390,108PP13030911,2013-03-09,11,0.0,108,Santa Fe
391,108PP13030912,2013-03-09,12,0.0,108,Santa Fe
