,id,fecha,hora,valor,estacion_id,estacion_nombre
181,107PP15010814,2015-01-08,14,0.0,107,Oblatos
182,107PP15010815,2015-01-08,15,0.0,107,Oblatos
183,107PP15010816,2015-01-08,16,0.9,107,Oblatos
184,107PP15010817,2015-01-08,17,0.0,107,Oblatos
185,107PP15010818,2015-01-08,18,0.6,107,Oblatos
186,107PP15010819,2015-01-08,19,0.0,107,Oblatos
187,107PP15010820,2015-01-08,20,0.3,107,Oblatos
188,107PP15010821,2015-01-08,21,0.0,107,Oblatos
189,107PP15010822,2015-01-08,22,0.0,107,Oblatos
190,107PP15010823,2015-01-08,23,0.0,107,Oblatos
191,107PP15010900,2015-01-09,0,0.9,107,Oblatos
192,107PP15010901,2015-01-09,1,2.4,107,Oblatos
193,107PP15010902,2015-01-09,2,0.3,107,Oblatos
194,107PP15010903,2015-01-09,3,0.3,107,Oblatos
195,107PP15010904,2015-01-09,4,0.6,107,Oblatos
196,107PP15010905,2015-01-09,5,0.3,107,Oblatos
197,107PP15010906,2015-01-09,6,0.0,107,Oblatos
198,107PP15010907,2015-01-09,7,1.2,107,Oblatos
199,107PP15010908,2015-01-09,8,0.6,107,Oblatos
200,107PP15010909,2015-01-09,9,0.3,107,Oblatos
201,107PP15010910,2015-01-09,10,0.6,107,Oblatos
202,107PP15010911,2015-01-09,11,0.0,107,Oblatos
203,107PP15010912,2015-01-09,12,0.0,107,Oblatos
204,107PP15010913,2015-01-09,13,0.0,107,Oblatos
205,107PP15010914,2015-01-09,14,0.0,107,Oblatos
206,107PP15010915,2015-01-09,15,0.0,107,Oblatos
207,107PP15010916,2015-01-09,16,0.6,107,Oblatos
208,107PP15010917,2015-01-09,17,0.6,107,Oblatos
209,107PP15010918,2015-01-09,18,0.9,107,Oblatos
210,107PP15010919,2015-01-09,19,0.0,107,Oblatos
211,107PP15010920,2015-01-09,20,0.0,107,Oblatos
212,107PP15010921,2015-01-09,21,0.0,107,Oblatos
213,107PP15010922,2015-01-09,22,0.9,107,Oblatos
214,107PP15010923,2015-01-09,23,0.6,107,Oblatos
215,107PP15011000,2015-01-10,0,0.9,107,Oblatos
216,107PP15011001,2015-01-10,1,1.5,107,Oblatos
217,107PP15011002,2015-01-10,2,0.0,107,Oblatos
218,107PP15011003,2015-01-10,3,0.3,107,Oblatos
219,107PP15011004,2015-01-10,4,0.3,107,Oblatos
220,107PP15011005,2015-01-10,5,0.0,107,Oblatos
221,107PP15011006,2015-01-10,6,0.3,107,Oblatos
222,107PP15011007,2015-01-10,7,0.3,107,Oblatos
223,107PP15011008,2015-01-10,8,0.6,107,Oblatos
224,107PP15011009,2015-01-10,9,0.6,107,Oblatos
225,107PP15011010,2015-01-10,10,0.0,107,Oblatos
226,107PP15011011,2015-01-10,11,0.0,107,Oblatos
227,107PP15011012,2015-01-10,12,0.0,107,Oblatos
228,107PP15011013,2015-01-10,13,0.3,107,Oblatos
229,107PP15011014,2015-01-10,14,0.0,107,Oblatos
230,107PP15011015,2015-01-10,15,0.0,107,Oblatos
231,107PP15011016,2015-01-10,16,0.0,107,Oblatos
232,107PP15011017,2015-01-10,17,0.0,107,Oblatos
233,107PP15011018,2015-01-10,18,0.0,107,Oblatos
234,107PP15011019,2015-01-10,19,0.0,107,Oblatos
235,107PP15011020,2015-01-10,20,0.6,107,Oblatos
236,107PP15011021,2015-01-10,21,0.0,107,Oblatos
237,107PP15011022,2015-01-10,22,2.7,107,Oblatos
238,107PP15011023,2015-01-10,23,0.0,107,Oblatos
